timestamp,experiment,towers,shared_ledgers,container,cpu_percent,memory_bytes,network_rx_bytes,network_tx_bytes,block_read_bytes,block_write_bytes
2026-09-06T03:25:23+02:00,23,10,3,nr_gnb_3,0.03,4649386,26800,13700,0,0
2026-09-06T03:25:23+02:00,23,10,3,nr_ue_2,0.04,3297772,22300,9230,0,0
2026-09-06T03:25:23+02:00,23,10,3,nr_gnb_2,0.03,4665115,28100,14600,0,0
2026-09-06T03:25:23+02:00,23,10,3,nr_ue_1,0.04,3305112,22600,9260,0,0
2026-09-06T03:25:23+02:00,23,10,3,nr_gnb_1,0.02,4665115,28100,14400,0,0
2026-09-06T03:25:23+02:00,23,10,3,upf,0.00,44480594,1030000,2460000,164000,1270000
2026-09-06T03:25:23+02:00,23,10,3,smf,0.00,81694556,2010000,5380000,479000,1320000
2026-09-06T03:25:23+02:00,23,10,3,amf,0.00,1650341183,2550000,5820000,385000,2040000
2026-09-06T03:25:23+02:00,23,10,3,udr,0.00,23582474,2270000,1150000,0,0
2026-09-06T03:25:23+02:00,23,10,3,pcf,0.00,30597448,1840000,2470000,0,1210000
2026-09-06T03:25:23+02:00,23,10,3,ausf,0.00,26854031,895000,651000,0,680000
2026-09-06T03:25:23+02:00,23,10,3,udm,0.00,27430748,1490000,1370000,86000,45100
2026-09-06T03:25:23+02:00,23,10,3,bsf,0.00,23393731,556000,248000,0,0
2026-09-06T03:25:23+02:00,23,10,3,nssf,0.00,21999124,417000,146000,0,0
2026-09-06T03:25:23+02:00,23,10,3,scp,0.00,35609641,6800000,6520000,123000,1400000
2026-09-06T03:25:23+02:00,23,10,3,nrf,0.00,24714936,1630000,573000,0,0
2026-09-06T03:25:23+02:00,23,10,3,webui,0.00,145961779,1230000,228000,0,1510000
2026-09-06T03:25:23+02:00,23,10,3,mongo,0.18,121949389,1230000,2180000,46100000,83600000
2026-09-06T03:25:23+02:00,23,10,3,grafana,0.02,151624090,394000,19500,79200000,1070000
2026-09-06T03:25:23+02:00,23,10,3,metrics,0.03,71775027,12100000,2230000,17800000,16600000
2026-09-06T03:25:28+02:00,23,10,3,dev-fabric-peer-7-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54054093,339000,25200,0,0
2026-09-06T03:25:28+02:00,23,10,3,dev-fabric-peer-4-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54190408,341000,26000,0,0
2026-09-06T03:25:28+02:00,23,10,3,dev-fabric-peer-9-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54001664,341000,26400,0,0
2026-09-06T03:25:28+02:00,23,10,3,vnf-10,0.02,24977080,71700,95000,0,8190
2026-09-06T03:25:28+02:00,23,10,3,vnf-9,0.02,24421335,74000,97700,0,8190
2026-09-06T03:25:28+02:00,23,10,3,vnf-8,0.01,24452792,72100,94800,0,8190
2026-09-06T03:25:28+02:00,23,10,3,dev-fabric-peer-5-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54620324,347000,31400,0,0
2026-09-06T03:25:28+02:00,23,10,3,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,58898514,345000,30000,0,0
2026-09-06T03:25:28+02:00,23,10,3,dev-fabric-peer-8-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,56570675,341000,25400,0,0
2026-09-06T03:25:28+02:00,23,10,3,vnf-7,0.01,24819794,77600,101000,0,12300
2026-09-06T03:25:28+02:00,23,10,3,vnf-6,0.01,24767365,73100,94800,0,8190
2026-09-06T03:25:28+02:00,23,10,3,vnf-5,0.01,24809308,75900,97800,0,8190
2026-09-06T03:25:28+02:00,23,10,3,vnf-4,0.01,25333596,81100,103000,0,8190
2026-09-06T03:25:28+02:00,23,10,3,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53833892,347000,29600,0,0
2026-09-06T03:25:28+02:00,23,10,3,dev-fabric-peer-10-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53770977,343000,25200,0,0
2026-09-06T03:25:28+02:00,23,10,3,dev-fabric-peer-6-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54389637,348000,31600,0,0
2026-09-06T03:25:28+02:00,23,10,3,dev-fabric-peer-3-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53896806,343000,25800,0,0
2026-09-06T03:25:28+02:00,23,10,3,vnf-3,0.01,25469911,77100,97700,0,8190
2026-09-06T03:25:28+02:00,23,10,3,vnf-2,0.01,26036142,82000,103000,0,8190
2026-09-06T03:25:28+02:00,23,10,3,vnf-1,0.02,24714936,77600,97700,0,8190
2026-09-06T03:25:28+02:00,23,10,3,vnfm,0.00,638976,504000,581000,12300,0
2026-09-06T03:25:28+02:00,23,10,3,fabric-peer-10,0.36,53414461,440000,242000,0,9350000
2026-09-06T03:25:28+02:00,23,10,3,fabric-peer-9,0.31,51946455,387000,241000,0,11700000
2026-09-06T03:25:28+02:00,23,10,3,fabric-peer-8,0.27,45634028,331000,184000,0,4950000
2026-09-06T03:25:28+02:00,23,10,3,fabric-peer-7,0.25,45990543,336000,188000,0,5760000
2026-09-06T03:25:28+02:00,23,10,3,fabric-peer-6,0.30,50530877,387000,186000,0,5420000
2026-09-06T03:25:28+02:00,23,10,3,fabric-peer-5,0.29,52166656,334000,186000,0,12700000
2026-09-06T03:25:28+02:00,23,10,3,fabric-peer-4,0.29,44700795,340000,190000,0,4460000
2026-09-06T03:25:28+02:00,23,10,3,fabric-peer-3,0.28,54421094,391000,188000,0,4500000
2026-09-06T03:25:28+02:00,23,10,3,fabric-peer-2,0.29,52523172,394000,247000,0,5340000
2026-09-06T03:25:28+02:00,23,10,3,fabric-peer-1,0.31,49681531,391000,188000,0,4720000
2026-09-06T03:25:28+02:00,23,10,3,fabric-orderer-1,0.08,35672556,789000,2130000,49200,54800000
2026-09-06T03:25:28+02:00,23,10,3,fabric-ca,0.00,17196646,192000,331000,0,20300000
2026-09-06T03:25:28+02:00,23,10,3,nr_ue_10,0.05,3300917,19300,9120,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_gnb_10,0.03,4660920,24100,13600,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_ue_9,0.03,3293577,19700,9160,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_gnb_9,0.03,4649386,24600,13700,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_ue_8,0.05,3300917,20200,9230,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_gnb_8,0.03,4665115,25000,13700,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_ue_7,0.04,3297772,20600,9260,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_gnb_7,0.03,4653580,25600,13800,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_ue_6,0.04,3309306,21100,9320,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_gnb_6,0.02,4653580,26000,13900,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_ue_5,0.05,3293577,21600,9390,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_gnb_5,0.03,4669309,26500,13900,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_ue_4,0.03,3313500,22100,9500,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_gnb_4,0.03,4653580,27000,14100,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_ue_3,0.05,3559916,22800,9540,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_gnb_3,0.04,4649386,27600,14400,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_ue_2,0.04,3559916,23200,9570,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_gnb_2,0.03,4665115,28800,15100,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_ue_1,0.04,3567256,23500,9590,0,0
2026-09-06T03:25:28+02:00,23,10,3,nr_gnb_1,0.02,4665115,29000,15000,0,0
2026-09-06T03:25:28+02:00,23,10,3,upf,0.03,44470108,1040000,2460000,164000,1270000
2026-09-06T03:25:28+02:00,23,10,3,smf,0.00,81914757,2010000,5390000,479000,1320000
2026-09-06T03:25:28+02:00,23,10,3,amf,0.00,1650341183,2550000,5830000,385000,2040000
2026-09-06T03:25:28+02:00,23,10,3,udr,0.00,23582474,2270000,1150000,0,0
2026-09-06T03:25:28+02:00,23,10,3,pcf,0.03,30859592,1840000,2470000,0,1210000
2026-09-06T03:25:28+02:00,23,10,3,ausf,0.00,26591887,896000,651000,0,680000
2026-09-06T03:25:28+02:00,23,10,3,udm,0.00,27168604,1490000,1370000,86000,45100
2026-09-06T03:25:28+02:00,23,10,3,bsf,0.00,23131587,557000,248000,0,0
2026-09-06T03:25:28+02:00,23,10,3,nssf,0.00,21999124,417000,146000,0,0
2026-09-06T03:25:28+02:00,23,10,3,scp,0.00,34582036,6800000,6520000,123000,1400000
2026-09-06T03:25:28+02:00,23,10,3,nrf,0.00,24410849,1630000,573000,0,0
2026-09-06T03:25:28+02:00,23,10,3,webui,0.00,145961779,1230000,228000,0,1510000
2026-09-06T03:25:28+02:00,23,10,3,mongo,0.19,122159104,1230000,2180000,46100000,83600000
2026-09-06T03:25:28+02:00,23,10,3,grafana,0.06,151414374,394000,19500,79200000,1070000
2026-09-06T03:25:28+02:00,23,10,3,metrics,0.07,72037171,12100000,2230000,17800000,16600000
2026-09-06T03:25:33+02:00,23,10,3,dev-fabric-peer-7-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54064579,340000,25500,0,0
2026-09-06T03:25:33+02:00,23,10,3,dev-fabric-peer-4-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54190408,341000,26300,0,0
2026-09-06T03:25:33+02:00,23,10,3,dev-fabric-peer-9-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54001664,342000,26800,0,0
2026-09-06T03:25:33+02:00,23,10,3,vnf-10,0.01,25239224,71800,95100,0,8190
2026-09-06T03:25:33+02:00,23,10,3,vnf-9,0.01,24442307,74100,97700,0,8190
2026-09-06T03:25:33+02:00,23,10,3,vnf-8,0.01,24725422,72200,94800,0,8190
2026-09-06T03:25:33+02:00,23,10,3,dev-fabric-peer-5-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54620324,347000,31800,0,0
2026-09-06T03:25:33+02:00,23,10,3,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,58898514,346000,30400,0,0
2026-09-06T03:25:33+02:00,23,10,3,dev-fabric-peer-8-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,56570675,342000,25700,0,0
2026-09-06T03:25:33+02:00,23,10,3,vnf-7,0.01,24830280,77700,101000,0,12300
2026-09-06T03:25:33+02:00,23,10,3,vnf-6,0.02,24777851,73200,94800,0,8190
2026-09-06T03:25:33+02:00,23,10,3,vnf-5,0.01,24830280,75900,97800,0,8190
2026-09-06T03:25:33+02:00,23,10,3,vnf-4,0.01,25595740,81300,103000,0,8190
2026-09-06T03:25:33+02:00,23,10,3,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53844378,348000,30000,0,0
2026-09-06T03:25:33+02:00,23,10,3,dev-fabric-peer-10-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53770977,343000,25600,0,0
2026-09-06T03:25:33+02:00,23,10,3,dev-fabric-peer-6-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54389637,349000,31900,0,0
2026-09-06T03:25:33+02:00,23,10,3,dev-fabric-peer-3-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53896806,343000,26100,0,0
2026-09-06T03:25:33+02:00,23,10,3,vnf-3,0.01,25480397,77200,97700,0,8190
2026-09-06T03:25:33+02:00,23,10,3,vnf-2,0.01,26046628,82100,104000,0,8190
2026-09-06T03:25:33+02:00,23,10,3,vnf-1,0.01,24473764,77600,97700,0,8190
2026-09-06T03:25:33+02:00,23,10,3,vnfm,0.00,638976,504000,581000,12300,0
2026-09-06T03:25:33+02:00,23,10,3,fabric-peer-10,0.29,53666120,440000,242000,0,9350000
2026-09-06T03:25:33+02:00,23,10,3,fabric-peer-9,0.30,51946455,387000,242000,0,11700000
2026-09-06T03:25:33+02:00,23,10,3,fabric-peer-8,0.28,45634028,331000,184000,0,4950000
2026-09-06T03:25:33+02:00,23,10,3,fabric-peer-7,0.29,45990543,337000,189000,0,5760000
2026-09-06T03:25:33+02:00,23,10,3,fabric-peer-6,0.30,50530877,387000,186000,0,5420000
2026-09-06T03:25:33+02:00,23,10,3,fabric-peer-5,0.28,52166656,334000,186000,0,12700000
2026-09-06T03:25:33+02:00,23,10,3,fabric-peer-4,0.29,44983910,340000,191000,0,4460000
2026-09-06T03:25:33+02:00,23,10,3,fabric-peer-3,0.31,54169436,391000,188000,0,4500000
2026-09-06T03:25:33+02:00,23,10,3,fabric-peer-2,0.28,52523172,395000,247000,0,5340000
2026-09-06T03:25:33+02:00,23,10,3,fabric-peer-1,0.29,49429873,391000,188000,0,4720000
2026-09-06T03:25:33+02:00,23,10,3,fabric-orderer-1,0.05,35903242,790000,2130000,49200,54800000
2026-09-06T03:25:33+02:00,23,10,3,fabric-ca,0.00,17196646,192000,331000,0,20300000
2026-09-06T03:25:33+02:00,23,10,3,nr_ue_10,0.04,3300917,19900,9390,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_gnb_10,0.02,4660920,24900,14000,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_ue_9,0.05,3555721,20600,9500,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_gnb_9,0.04,4649386,25400,14300,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_ue_8,0.04,3563061,21100,9570,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_gnb_8,0.03,4665115,25800,14300,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_ue_7,0.04,3559916,21500,9530,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_gnb_7,0.03,4653580,26200,14300,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_ue_6,0.03,3571450,21900,9590,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_gnb_6,0.03,4653580,26600,14300,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_ue_5,0.05,3297772,22400,9700,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_gnb_5,0.03,4669309,27300,14500,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_ue_4,0.03,3317694,22900,9770,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_gnb_4,0.02,4653580,27700,14600,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_ue_3,0.04,3300917,23400,9880,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_gnb_3,0.03,4649386,28400,14800,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_ue_2,0.05,3300917,23900,10100,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_gnb_2,0.03,4665115,29800,15500,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_ue_1,0.04,3309306,24300,9930,0,0
2026-09-06T03:25:33+02:00,23,10,3,nr_gnb_1,0.03,4665115,29800,15400,0,0
2026-09-06T03:25:33+02:00,23,10,3,upf,0.03,44480594,1040000,2460000,164000,1270000
2026-09-06T03:25:33+02:00,23,10,3,smf,0.01,81925243,2010000,5400000,479000,1320000
2026-09-06T03:25:33+02:00,23,10,3,amf,0.00,1650341183,2560000,5830000,385000,2040000
2026-09-06T03:25:33+02:00,23,10,3,udr,0.02,23844618,2270000,1150000,0,0
2026-09-06T03:25:33+02:00,23,10,3,pcf,0.03,30849106,1840000,2470000,0,1210000
2026-09-06T03:25:33+02:00,23,10,3,ausf,0.02,26854031,896000,652000,0,680000
2026-09-06T03:25:33+02:00,23,10,3,udm,0.02,27168604,1490000,1370000,86000,45100
2026-09-06T03:25:33+02:00,23,10,3,bsf,0.00,23393731,557000,248000,0,0
2026-09-06T03:25:33+02:00,23,10,3,nssf,0.02,22261268,418000,146000,0,0
2026-09-06T03:25:33+02:00,23,10,3,scp,0.08,35609641,6800000,6520000,123000,1400000
2026-09-06T03:25:33+02:00,23,10,3,nrf,0.05,24672993,1640000,574000,0,0
2026-09-06T03:25:33+02:00,23,10,3,webui,0.00,146171494,1230000,228000,0,1510000
2026-09-06T03:25:33+02:00,23,10,3,mongo,0.21,122368819,1230000,2180000,46100000,83600000
2026-09-06T03:25:33+02:00,23,10,3,grafana,0.02,151414374,395000,19500,79200000,1070000
2026-09-06T03:25:33+02:00,23,10,3,metrics,0.14,72792146,12100000,2230000,17800000,16600000
2026-09-06T03:25:38+02:00,23,10,3,dev-fabric-peer-7-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54064579,340000,25900,0,0
2026-09-06T03:25:38+02:00,23,10,3,dev-fabric-peer-4-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54190408,341000,26800,0,0
2026-09-06T03:25:38+02:00,23,10,3,dev-fabric-peer-9-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54001664,342000,27200,0,0
2026-09-06T03:25:38+02:00,23,10,3,vnf-10,0.01,25260196,71800,95100,0,8190
2026-09-06T03:25:38+02:00,23,10,3,vnf-9,0.01,24452792,74100,97700,0,8190
2026-09-06T03:25:38+02:00,23,10,3,vnf-8,0.02,24746394,72200,94800,0,8190
2026-09-06T03:25:38+02:00,23,10,3,dev-fabric-peer-5-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54630810,347000,32100,0,0
2026-09-06T03:25:38+02:00,23,10,3,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,58909000,346000,30700,0,0
2026-09-06T03:25:38+02:00,23,10,3,dev-fabric-peer-8-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,56570675,342000,26100,0,0
2026-09-06T03:25:38+02:00,23,10,3,vnf-7,0.01,24851251,77900,101000,0,12300
2026-09-06T03:25:38+02:00,23,10,3,vnf-6,0.02,24536678,73200,94800,0,8190
2026-09-06T03:25:38+02:00,23,10,3,vnf-5,0.01,24840765,75900,97800,0,8190
2026-09-06T03:25:38+02:00,23,10,3,vnf-4,0.01,25113395,81300,104000,0,8190
2026-09-06T03:25:38+02:00,23,10,3,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53844378,348000,30400,0,0
2026-09-06T03:25:38+02:00,23,10,3,dev-fabric-peer-10-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53770977,344000,26000,0,0
2026-09-06T03:25:38+02:00,23,10,3,dev-fabric-peer-6-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54389637,349000,32300,0,0
2026-09-06T03:25:38+02:00,23,10,3,dev-fabric-peer-3-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53896806,344000,26500,0,0
2026-09-06T03:25:38+02:00,23,10,3,vnf-3,0.02,25501368,77300,97800,0,8190
2026-09-06T03:25:38+02:00,23,10,3,vnf-2,0.01,26078085,82100,104000,0,8190
2026-09-06T03:25:38+02:00,23,10,3,vnf-1,0.01,24746394,77800,97800,0,8190
2026-09-06T03:25:38+02:00,23,10,3,vnfm,0.00,638976,504000,581000,12300,0
2026-09-06T03:25:38+02:00,23,10,3,fabric-peer-10,0.31,52921631,440000,242000,0,9350000
2026-09-06T03:25:38+02:00,23,10,3,fabric-peer-9,0.30,51946455,387000,242000,0,11700000
2026-09-06T03:25:38+02:00,23,10,3,fabric-peer-8,0.29,45634028,331000,184000,0,4950000
2026-09-06T03:25:38+02:00,23,10,3,fabric-peer-7,0.29,45990543,337000,189000,0,5760000
2026-09-06T03:25:38+02:00,23,10,3,fabric-peer-6,0.34,50530877,387000,186000,0,5420000
2026-09-06T03:25:38+02:00,23,10,3,fabric-peer-5,0.29,52166656,334000,186000,0,12700000
2026-09-06T03:25:38+02:00,23,10,3,fabric-peer-4,0.26,44732252,340000,191000,0,4460000
2026-09-06T03:25:38+02:00,23,10,3,fabric-peer-3,0.28,54169436,391000,188000,0,4500000
2026-09-06T03:25:38+02:00,23,10,3,fabric-peer-2,0.29,52533658,395000,247000,0,5340000
2026-09-06T03:25:38+02:00,23,10,3,fabric-peer-1,0.31,49692017,391000,188000,0,4720000
2026-09-06T03:25:38+02:00,23,10,3,fabric-orderer-1,0.05,35127296,790000,2130000,49200,54800000
2026-09-06T03:25:38+02:00,23,10,3,fabric-ca,0.00,17196646,192000,331000,0,20300000
2026-09-06T03:25:38+02:00,23,10,3,nr_ue_10,0.03,3305112,20800,9770,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_gnb_10,0.03,4660920,25600,14600,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_ue_9,0.04,3297772,21300,9880,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_gnb_9,0.04,4649386,26300,14800,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_ue_8,0.04,3305112,21700,9840,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_gnb_8,0.03,4665115,26500,14700,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_ue_7,0.04,3300917,22100,9980,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_gnb_7,0.03,4653580,27100,14700,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_ue_6,0.04,3313500,22500,10000,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_gnb_6,0.03,4653580,27600,14700,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_ue_5,0.05,3297772,23100,10200,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_gnb_5,0.03,4669309,28300,15000,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_ue_4,0.03,3317694,23500,10100,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_gnb_4,0.03,4653580,28400,15000,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_ue_3,0.04,3300917,24300,10200,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_gnb_3,0.04,4649386,29100,15300,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_ue_2,0.05,3300917,24700,10400,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_gnb_2,0.04,4665115,30700,16200,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_ue_1,0.03,3309306,25100,10300,0,0
2026-09-06T03:25:38+02:00,23,10,3,nr_gnb_1,0.03,4665115,30700,16200,0,0
2026-09-06T03:25:38+02:00,23,10,3,upf,0.03,43956306,1040000,2470000,164000,1270000
2026-09-06T03:25:38+02:00,23,10,3,smf,0.00,81663099,2010000,5400000,479000,1320000
2026-09-06T03:25:38+02:00,23,10,3,amf,0.00,1650341183,2560000,5840000,385000,2040000
2026-09-06T03:25:38+02:00,23,10,3,udr,0.00,23582474,2270000,1150000,0,0
2026-09-06T03:25:38+02:00,23,10,3,pcf,0.03,30335304,1840000,2480000,0,1210000
2026-09-06T03:25:38+02:00,23,10,3,ausf,0.00,26591887,896000,652000,0,680000
2026-09-06T03:25:38+02:00,23,10,3,udm,0.00,27168604,1490000,1370000,86000,45100
2026-09-06T03:25:38+02:00,23,10,3,bsf,0.00,23131587,558000,248000,0,0
2026-09-06T03:25:38+02:00,23,10,3,nssf,0.00,21999124,418000,146000,0,0
2026-09-06T03:25:38+02:00,23,10,3,scp,0.00,34592522,6800000,6520000,123000,1400000
2026-09-06T03:25:38+02:00,23,10,3,nrf,0.00,24410849,1640000,574000,0,0
2026-09-06T03:25:38+02:00,23,10,3,webui,0.00,145961779,1230000,229000,0,1510000
2026-09-06T03:25:38+02:00,23,10,3,mongo,0.20,121844531,1230000,2180000,46100000,83600000
2026-09-06T03:25:38+02:00,23,10,3,grafana,0.06,151414374,395000,19500,79200000,1070000
2026-09-06T03:25:38+02:00,23,10,3,metrics,0.12,70726451,12200000,2240000,17800000,16600000
2026-09-06T03:25:43+02:00,23,10,3,dev-fabric-peer-7-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54064579,341000,26300,0,0
2026-09-06T03:25:43+02:00,23,10,3,dev-fabric-peer-4-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54190408,342000,27100,0,0
2026-09-06T03:25:43+02:00,23,10,3,dev-fabric-peer-9-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54012150,342000,27500,0,0
2026-09-06T03:25:43+02:00,23,10,3,vnf-10,0.01,24767365,71900,95100,0,8190
2026-09-06T03:25:43+02:00,23,10,3,vnf-9,0.01,24463278,74200,97700,0,8190
2026-09-06T03:25:43+02:00,23,10,3,vnf-8,0.01,24756879,72200,94800,0,8190
2026-09-06T03:25:43+02:00,23,10,3,dev-fabric-peer-5-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54630810,348000,32400,0,0
2026-09-06T03:25:43+02:00,23,10,3,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,58909000,346000,31100,0,0
2026-09-06T03:25:43+02:00,23,10,3,dev-fabric-peer-8-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,56570675,343000,26500,0,0
2026-09-06T03:25:43+02:00,23,10,3,vnf-7,0.01,24872223,77900,101000,0,12300
2026-09-06T03:25:43+02:00,23,10,3,vnf-6,0.02,25071452,73300,94900,0,8190
2026-09-06T03:25:43+02:00,23,10,3,vnf-5,0.01,24599593,76000,97800,0,8190
2026-09-06T03:25:43+02:00,23,10,3,vnf-4,0.01,25386025,81300,104000,0,8190
2026-09-06T03:25:43+02:00,23,10,3,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53844378,348000,30600,0,0
